Kinase	Z	method	AvgZ
DDR	3.16	meanLFC>0.2	3.2666666666666666
TEC	2.07	meanLFC>0.2	1.9266666666666665
MET	1.78	meanLFC>0.2	2.0666666666666664
VEGFR	-1.51	meanLFC>0.2	-1.76
INSR	1.5	meanLFC>0.2	1.71
TRK	1.21	meanLFC>0.2	1.3900000000000001
AXL	-1.14	meanLFC>0.2	-0.76
SEV	-1.01	meanLFC>0.2	-0.9433333333333334
ACK	-0.97	meanLFC>0.2	-0.94
SRC	0.93	meanLFC>0.2	1.1466666666666667
FER	-0.87	meanLFC>0.2	-1.1966666666666668
ALK	-0.77	meanLFC>0.2	-0.87
FGFR	-0.76	meanLFC>0.2	-0.72
EGFR	-0.73	meanLFC>0.2	-0.32999999999999996
JAK	-0.72	meanLFC>0.2	-0.45666666666666667
PDGFR	0.64	meanLFC>0.2	0.9833333333333334
FRK	0.44	meanLFC>0.2	0.6066666666666667
FAK	0.25	meanLFC>0.2	0.6499999999999999
EPH	-0.22	meanLFC>0.2	-0.43333333333333335
RET	0.19	meanLFC>0.2	0.32333333333333336
ABL	0.13	meanLFC>0.2	0.32666666666666666
RYK	0.07	meanLFC>0.2	0.15
SYK	-0.03	meanLFC>0.2	-0.16
CSK	0.03	meanLFC>0.2	0.16666666666666666
DDR	3.26	meanLFC>0.3	3.2666666666666666
MET	1.96	meanLFC>0.3	2.0666666666666664
TEC	1.81	meanLFC>0.3	1.9266666666666665
VEGFR	-1.72	meanLFC>0.3	-1.76
INSR	1.58	meanLFC>0.3	1.71
FER	-1.47	meanLFC>0.3	-1.1966666666666668
SRC	1.45	meanLFC>0.3	1.1466666666666667
TRK	1.34	meanLFC>0.3	1.3900000000000001
SEV	-0.98	meanLFC>0.3	-0.9433333333333334
PDGFR	0.97	meanLFC>0.3	0.9833333333333334
ACK	-0.95	meanLFC>0.3	-0.94
AXL	-0.84	meanLFC>0.3	-0.76
FRK	0.59	meanLFC>0.3	0.6066666666666667
FAK	0.57	meanLFC>0.3	0.6499999999999999
JAK	-0.5	meanLFC>0.3	-0.45666666666666667
ALK	-0.5	meanLFC>0.3	-0.87
FGFR	-0.48	meanLFC>0.3	-0.72
ABL	0.43	meanLFC>0.3	0.32666666666666666
EGFR	-0.41	meanLFC>0.3	-0.32999999999999996
EPH	-0.41	meanLFC>0.3	-0.43333333333333335
RET	0.26	meanLFC>0.3	0.32333333333333336
RYK	0.14	meanLFC>0.3	0.15
SYK	-0.08	meanLFC>0.3	-0.16
CSK	0.05	meanLFC>0.3	0.16666666666666666
DDR	3.38	meanLFC>0.4	3.2666666666666666
MET	2.46	meanLFC>0.4	2.0666666666666664
INSR	2.05	meanLFC>0.4	1.71
VEGFR	-2.05	meanLFC>0.4	-1.76
TEC	1.9	meanLFC>0.4	1.9266666666666665
TRK	1.62	meanLFC>0.4	1.3900000000000001
PDGFR	1.34	meanLFC>0.4	0.9833333333333334
ALK	-1.34	meanLFC>0.4	-0.87
FER	-1.25	meanLFC>0.4	-1.1966666666666668
FAK	1.13	meanLFC>0.4	0.6499999999999999
SRC	1.06	meanLFC>0.4	1.1466666666666667
FGFR	-0.92	meanLFC>0.4	-0.72
ACK	-0.9	meanLFC>0.4	-0.94
SEV	-0.84	meanLFC>0.4	-0.9433333333333334
FRK	0.79	meanLFC>0.4	0.6066666666666667
EPH	-0.67	meanLFC>0.4	-0.43333333333333335
RET	0.52	meanLFC>0.4	0.32333333333333336
ABL	0.42	meanLFC>0.4	0.32666666666666666
CSK	0.42	meanLFC>0.4	0.16666666666666666
SYK	-0.37	meanLFC>0.4	-0.16
AXL	-0.3	meanLFC>0.4	-0.76
RYK	0.24	meanLFC>0.4	0.15
JAK	-0.15	meanLFC>0.4	-0.45666666666666667
EGFR	0.15	meanLFC>0.4	-0.32999999999999996
